2026-04-16 17:50:48.570 [main] INFO  [] com.huanjing.geo.GeoApplication - The following 1 profile is active: "dev"
2026-04-16 17:50:49.037 [main] INFO  [] o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-04-16 17:50:49.038 [main] INFO  [] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-04-16 17:50:49.056 [main] INFO  [] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2026-04-16 17:50:49.430 [main] INFO  [] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-16 17:50:49.436 [main] INFO  [] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-16 17:50:49.437 [main] INFO  [] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-16 17:50:49.438 [main] INFO  [] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-04-16 17:50:49.481 [main] INFO  [] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-04-16 17:50:49.481 [main] INFO  [] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 884 ms
2026-04-16 17:50:49.608 [main] INFO  [] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-16 17:50:49.684 [main] INFO  [] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@21f91efa
2026-04-16 17:50:49.685 [main] INFO  [] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-16 17:50:49.728 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 17:50:49.728 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 17:50:49.728 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 17:50:49.738 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 17:50:49.779 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 57 migrations (execution time 00:00.031s)
2026-04-16 17:50:49.785 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 56
2026-04-16 17:50:49.787 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 17:50:51.312 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@67599bae, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@770635f8, org.springframework.security.web.context.SecurityContextHolderFilter@788cb7b0, org.springframework.security.web.header.HeaderWriterFilter@6587c92f, org.springframework.web.filter.CorsFilter@77663cd7, org.springframework.security.web.authentication.logout.LogoutFilter@39df2652, com.huanjing.geo.common.security.JwtAuthenticationFilter@65d9e72a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@61bbe16d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@426fb1c3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7887e1f3, org.springframework.security.web.session.SessionManagementFilter@7056cda8, org.springframework.security.web.access.ExceptionTranslationFilter@69dc0dd1, org.springframework.security.web.access.intercept.AuthorizationFilter@3b256d50]
2026-04-16 17:50:51.546 [main] INFO  [] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-16 17:50:51.556 [main] INFO  [] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2026-04-16 17:50:51.564 [main] INFO  [] com.huanjing.geo.GeoApplication - Started GeoApplication in 3.262 seconds (process running for 3.437)
2026-04-16 17:50:51.674 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 17:53:22.372 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 17:54:00.032 [http-nio-8080-exec-1] INFO  [] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-16 17:54:00.032 [http-nio-8080-exec-1] INFO  [] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-16 17:54:00.033 [http-nio-8080-exec-1] INFO  [] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-04-16 17:56:01.416 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 17:57:59.724 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:00:09.874 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:05:42.224 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:07:56.039 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:10:00.161 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:12:43.986 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:15:16.410 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:20:19.349 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:22:53.504 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:25:45.394 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:31:27.820 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:33:44.532 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:36:36.520 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:39:29.434 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:42:22.039 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 18:44:42.196 [pool-3-thread-1] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 33 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
